calendar_year,recid,page,source_table_id,source_row_index,source_y,schedule_number,fund_code,flow_type,counterparty_group,counterparty,is_total,current_usd,current_reported_text,current_reported_as_dash,non_current_usd,non_current_reported_text,non_current_reported_as_dash,total_usd,total_reported_text,total_reported_as_dash,monetary_usd,monetary_reported_text,monetary_reported_as_dash,in_kind_usd,in_kind_reported_text,in_kind_reported_as_dash,refunds_transfers_adjustments_usd,refunds_transfers_adjustments_reported_text,refunds_transfers_adjustments_reported_as_dash,contributions_usd,contributions_reported_text,contributions_reported_as_dash,refunds_adjustments_usd,refunds_adjustments_reported_text,refunds_adjustments_reported_as_dash,internal_transfers_usd,internal_transfers_reported_text,internal_transfers_reported_as_dash,levy_usd,levy_reported_text,levy_reported_as_dash
2017,1644706.0,336,2017-p336-voluntary-contribution-4.17.1-y235,18,433.23,4.17.1,VTA,voluntary_contribution,Government,Turkey,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,336,2017-p336-voluntary-contribution-4.17.1-y235,19,444.14,4.17.1,VTA,voluntary_contribution,Government,Total Government,True,,,,,,,804581.0,804 581,False,804581.0,804 581,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,336,2017-p336-voluntary-contribution-4.17.1-y235,20,455.11,4.17.1,VTA,voluntary_contribution,Government,Add: Present Value Adjustment,False,,,,,,,-939.0,(939),False,-939.0,(939),False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,336,2017-p336-voluntary-contribution-4.17.1-y235,21,465.74,4.17.1,VTA,voluntary_contribution,Government,Total,True,,,,,,,803642.0,803 642,False,803642.0,803 642,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,336,2017-p336-voluntary-contribution-receivable-4.17.1-y098,4,142.09,4.17.1,VTA,voluntary_contribution_receivable,Government,Switzerland,False,10000.0,10 000,False,20000.0,20 000,False,30000.0,30 000,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,336,2017-p336-voluntary-contribution-receivable-4.17.1-y098,5,153.22,4.17.1,VTA,voluntary_contribution_receivable,Government,Total Government,True,10000.0,10 000,False,20000.0,20 000,False,30000.0,30 000,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,336,2017-p336-voluntary-contribution-receivable-4.17.1-y098,6,165.64,4.17.1,VTA,voluntary_contribution_receivable,Government,Less: Discounting of Non-Current receivable,False,0.0,-,True,-939.0,(939),False,-939.0,(939),False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,336,2017-p336-voluntary-contribution-receivable-4.17.1-y098,7,176.41,4.17.1,VTA,voluntary_contribution_receivable,Government,Total,True,10000.0,10 000,False,19061.0,19 061,False,29061.0,29 061,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,264,2017-p264-voluntary-contribution-3.35.1-y087,5,141.89,3.35.1,WAA,voluntary_contribution,Government,Turkey,False,,,,,,,20000.0,20 000,False,20000.0,20 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,264,2017-p264-voluntary-contribution-3.35.1-y087,6,152.81,3.35.1,WAA,voluntary_contribution,Government,United Kingdom of Great Britain and Northern Ireland,False,,,,,,,25458.0,25 458,False,0.0,-,True,0.0,-,True,25458.0,25 458,False,,,,,,,,,,,,
2017,1644706.0,264,2017-p264-voluntary-contribution-3.35.1-y087,7,163.34,3.35.1,WAA,voluntary_contribution,Government,Total,True,,,,,,,45458.0,45 458,False,20000.0,20 000,False,0.0,-,True,25458.0,25 458,False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,5,331.28,3.36.1,WKA,voluntary_contribution,Government,Australia,False,,,,,,,-126555.0,(126 555),False,37425.0,37 425,False,0.0,-,True,-163980.0,(163 980),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,6,342.33,3.36.1,WKA,voluntary_contribution,Government,Belgium,False,,,,,,,-11138.0,(11 138),False,0.0,-,True,0.0,-,True,-11138.0,(11 138),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,7,353.42,3.36.1,WKA,voluntary_contribution,Government,Bolivia (Plurinational State of),False,,,,,,,20000.0,20 000,False,20000.0,20 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,8,364.4,3.36.1,WKA,voluntary_contribution,Government,Brazil,False,,,,,,,-11745.0,(11 745),False,0.0,-,True,0.0,-,True,-11745.0,(11 745),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,9,375.44,3.36.1,WKA,voluntary_contribution,Government,Canada,False,,,,,,,137546.0,137 546,False,137546.0,137 546,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,10,386.47,3.36.1,WKA,voluntary_contribution,Government,China,False,,,,,,,50000.0,50 000,False,50000.0,50 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,11,397.52,3.36.1,WKA,voluntary_contribution,Government,Germany,False,,,,,,,-100784.0,(100 784),False,0.0,-,True,0.0,-,True,-100784.0,(100 784),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,12,408.55,3.36.1,WKA,voluntary_contribution,Government,Iceland,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,13,419.59,3.36.1,WKA,voluntary_contribution,Government,Ireland,False,,,,,,,-20700.0,(20 700),False,0.0,-,True,0.0,-,True,-20700.0,(20 700),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,14,430.62,3.36.1,WKA,voluntary_contribution,Government,Japan,False,,,,,,,390000.0,390 000,False,390000.0,390 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,15,441.68,3.36.1,WKA,voluntary_contribution,Government,New Zealand,False,,,,,,,10409.0,10 409,False,10409.0,10 409,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,16,452.7,3.36.1,WKA,voluntary_contribution,Government,Norway,False,,,,,,,976171.0,976 171,False,976171.0,976 171,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,17,463.73,3.36.1,WKA,voluntary_contribution,Government,Philippines,False,,,,,,,5000.0,5 000,False,5000.0,5 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,18,474.77,3.36.1,WKA,voluntary_contribution,Government,Romania,False,,,,,,,10000.0,10 000,False,10000.0,10 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,19,485.83,3.36.1,WKA,voluntary_contribution,Government,Russian Federation,False,,,,,,,-868309.0,(868 309),False,0.0,-,True,0.0,-,True,-868309.0,(868 309),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,20,496.85,3.36.1,WKA,voluntary_contribution,Government,Singapore,False,,,,,,,25000.0,25 000,False,25000.0,25 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,21,507.89,3.36.1,WKA,voluntary_contribution,Government,Spain,False,,,,,,,-157325.0,(157 325),False,0.0,-,True,0.0,-,True,-157325.0,(157 325),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,22,518.92,3.36.1,WKA,voluntary_contribution,Government,Sweden,False,,,,,,,261814.0,261 814,False,261814.0,261 814,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,23,530.05,3.36.1,WKA,voluntary_contribution,Government,United Kingdom of Great Britain and Northern,False,,,,,,,-35121.0,(35 121),False,,Ireland -,False,0.0,-,True,-35121.0,(35 121),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,24,541.02,3.36.1,WKA,voluntary_contribution,Government,Viet Nam,False,,,,,,,5000.0,5 000,False,5000.0,5 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,25,552.08,3.36.1,WKA,voluntary_contribution,Government,Total Government,True,,,,,,,569263.0,569 263,False,1938365.0,1 938 365,False,0.0,-,True,-1369102.0,(1 369 102),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,27,574.23,3.36.1,WKA,voluntary_contribution,Others,China Energy Fund Committee,False,,,,,,,52195.0,52 195,False,52195.0,52 195,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,28,585.2,3.36.1,WKA,voluntary_contribution,Others,European Union,False,,,,,,,547979.0,547 979,False,577935.0,577 935,False,0.0,-,True,-29956.0,(29 956),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,29,596.27,3.36.1,WKA,voluntary_contribution,Others,Morgan Stanley,False,,,,,,,100000.0,100 000,False,100000.0,100 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,30,607.33,3.36.1,WKA,voluntary_contribution,Others,Oceano Azul Foundation,False,,,,,,,32573.0,32 573,False,32573.0,32 573,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,31,618.34,3.36.1,WKA,voluntary_contribution,Others,Schneider Electric (To)/From Trust Fund for Special Projects of the,False,,,,,,,3000.0,3 000,False,3000.0,3 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,33,640.44,3.36.1,WKA,voluntary_contribution,Others,Secretary-General (LJA) (To)/From Trust Fund for Statistical Development,False,,,,,,,-30000.0,(30 000),False,0.0,-,True,0.0,-,True,-30000.0,(30 000),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,35,662.39,3.36.1,WKA,voluntary_contribution,Others,Capacity Building (GBA) (To)/From Trust Fund for the Annual Ministerial Review (AMR) and the Development Cooperation,False,,,,,,,-4650.0,(4 650),False,0.0,-,True,0.0,-,True,-4650.0,(4 650),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-3.36.1-y276,38,695.51,3.36.1,WKA,voluntary_contribution,Others,Forum (DCF),False,,,,,,,30000.0,30 000,False,0.0,-,True,0.0,-,True,30000.0,30 000,False,,,,,,,,,,,,
2017,1644706.0,268,2017-p268-voluntary-contribution-3.36.1-y054,7,131.89,3.36.1,WKA,voluntary_contribution,Others,"(To)/From Trust Fund in Support of Activities Undertaken by the Office of the High Representative the Least Developed Countries, Landlocked Developing Countries and Small Island Developing States (OHRLLS) (LLS)",False,,,,,,,-30099.0,(30 099),False,0.0,-,True,0.0,-,True,-30099.0,(30 099),False,,,,,,,,,,,,
2017,1644706.0,268,2017-p268-voluntary-contribution-3.36.1-y054,8,142.81,3.36.1,WKA,voluntary_contribution,Others,Total Others,True,,,,,,,700998.0,700 998,False,765703.0,765 703,False,0.0,-,True,-64705.0,(64 705),False,,,,,,,,,,,,
2017,1644706.0,268,2017-p268-voluntary-contribution-3.36.1-y054,9,154.01,3.36.1,WKA,voluntary_contribution,Others,Add: Present Value Adjustment,False,,,,,,,-2930.0,(2 930),False,0.0,-,True,0.0,-,True,-2930.0,(2 930),False,,,,,,,,,,,,
2017,1644706.0,268,2017-p268-voluntary-contribution-3.36.1-y054,10,164.53,3.36.1,WKA,voluntary_contribution,Others,Total,True,,,,,,,1267331.0,1 267 331,False,2704068.0,2 704 068,False,0.0,-,True,-1436737.0,(1 436 737),False,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,4,131.81,3.36.1,WKA,voluntary_contribution_receivable,Government,Japan,False,370000.0,370 000,False,0.0,-,True,370000.0,370 000,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,5,142.85,3.36.1,WKA,voluntary_contribution_receivable,Government,Norway,False,575351.0,575 351,False,90992.0,90 992,False,666343.0,666 343,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,6,153.88,3.36.1,WKA,voluntary_contribution_receivable,Government,Philippines,False,5000.0,5 000,False,0.0,-,True,5000.0,5 000,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,7,164.67,3.36.1,WKA,voluntary_contribution_receivable,Government,Total Government,True,950351.0,950 351,False,90992.0,90 992,False,1041343.0,1 041 343,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,9,186.82,3.36.1,WKA,voluntary_contribution_receivable,Others,European Union,False,1085706.0,1 085 706,False,108169.0,108 169,False,1193875.0,1 193 875,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,10,197.78,3.36.1,WKA,voluntary_contribution_receivable,Others,Total Others,True,1085706.0,1 085 706,False,108169.0,108 169,False,1193875.0,1 193 875,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,11,209.07,3.36.1,WKA,voluntary_contribution_receivable,Others,Less: Discounting of Non-Current receivable,False,0.0,-,True,-2930.0,(2 930),False,-2930.0,(2 930),False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,267,2017-p267-voluntary-contribution-receivable-3.36.1-y088,12,219.59,3.36.1,WKA,voluntary_contribution_receivable,Others,Total,True,2036057.0,2 036 057,False,196231.0,196 231,False,2232288.0,2 232 288,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-other-transfer-allocation-contributions-3.38.1-y498,1,516.9,3.38.1,WVZ,other_transfer_allocation_contributions,,UNDP,False,,,,,,,-703677.0,(703 677),False,,,,,,,,,,0.0,-,True,-703677.0,(703 677),False,,,,,,
2017,1644706.0,273,2017-p273-other-transfer-allocation-contributions-3.38.1-y498,2,526.5,3.38.1,WVZ,other_transfer_allocation_contributions,,UN Women,False,,,,,,,26101.0,26 101,False,,,,,,,,,,44446.0,44 446,False,-18345.0,(18 345),False,,,,,,
2017,1644706.0,273,2017-p273-other-transfer-allocation-contributions-3.38.1-y498,3,535.84,3.38.1,WVZ,other_transfer_allocation_contributions,,Total,True,,,,,,,-677576.0,(677 576),False,,,,,,,,,,44446.0,44 446,False,-722022.0,(722 022),False,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,5,256.98,3.38.1,WVZ,voluntary_contribution,Government,Finland,False,,,,,,,-163.0,(163),False,0.0,-,True,0.0,-,True,-163.0,(163),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,6,266.58,3.38.1,WVZ,voluntary_contribution,Government,Germany,False,,,,,,,-66351.0,(66 351),False,0.0,-,True,0.0,-,True,-66351.0,(66 351),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,7,276.17,3.38.1,WVZ,voluntary_contribution,Government,Italy,False,,,,,,,-1378.0,(1 378),False,0.0,-,True,0.0,-,True,-1378.0,(1 378),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,8,285.77,3.38.1,WVZ,voluntary_contribution,Government,Norway,False,,,,,,,65309.0,65 309,False,0.0,-,True,0.0,-,True,65309.0,65 309,False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,9,295.37,3.38.1,WVZ,voluntary_contribution,Government,Sweden,False,,,,,,,5029338.0,5 029 338,False,5029338.0,5 029 338,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,10,304.97,3.38.1,WVZ,voluntary_contribution,Government,United Arab Emirates,False,,,,,,,4273.0,4 273,False,0.0,-,True,0.0,-,True,4273.0,4 273,False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,11,314.43,3.38.1,WVZ,voluntary_contribution,Government,Total Government,True,,,,,,,5031028.0,5 031 028,False,5029338.0,5 029 338,False,0.0,-,True,1690.0,1 690,False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,14,343.18,3.38.1,WVZ,voluntary_contribution,Others,Arab Gulf Programme for UN Development Organizations - AGFUND,False,,,,,,,15737.0,15 737,False,0.0,-,True,0.0,-,True,15737.0,15 737,False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,15,352.86,3.38.1,WVZ,voluntary_contribution,Others,Carnegie Corporation of New York,False,,,,,,,340720.0,340 720,False,350000.0,350 000,False,0.0,-,True,-9280.0,(9 280),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,16,362.46,3.38.1,WVZ,voluntary_contribution,Others,International Development Research Center - IDRC,False,,,,,,,-19499.0,(19 499),False,0.0,-,True,0.0,-,True,-19499.0,(19 499),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,17,372.05,3.38.1,WVZ,voluntary_contribution,Others,International Renewable Energy Agency - IRENA,False,,,,,,,-3138.0,(3 138),False,0.0,-,True,0.0,-,True,-3138.0,(3 138),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,18,381.65,3.38.1,WVZ,voluntary_contribution,Others,League Of Arab States - LAS,False,,,,,,,6501.0,6 501,False,0.0,-,True,0.0,-,True,6501.0,6 501,False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,19,391.25,3.38.1,WVZ,voluntary_contribution,Others,Royal Scientific Society,False,,,,,,,434000.0,434 000,False,110000.0,110 000,False,324000.0,324 000,False,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,20,400.73,3.38.1,WVZ,voluntary_contribution,Others,The Higher Council for Science & Technology,False,,,,,,,99351.0,99 351,False,99351.0,99 351,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,21,410.46,3.38.1,WVZ,voluntary_contribution,Others,UNDG,False,,,,,,,-7052.0,(7 052),False,0.0,-,True,0.0,-,True,-7052.0,(7 052),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,22,419.92,3.38.1,WVZ,voluntary_contribution,Others,Total Others,True,,,,,,,866620.0,866 620,False,559351.0,559 351,False,324000.0,324 000,False,-16731.0,(16 731),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,23,429.62,3.38.1,WVZ,voluntary_contribution,Others,Add: Present Value Adjustment,False,,,,,,,-91446.0,(91 446),False,,,False,,,False,-91446.0,(91 446),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-3.38.1-y209,24,439.0,3.38.1,WVZ,voluntary_contribution,Others,Total,True,,,,,,,5806202.0,5 806 202,False,5588689.0,5 588 689,False,324000.0,324 000,False,-106487.0,(106 487),False,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-receivable-3.38.1-y083,4,121.74,3.38.1,WVZ,voluntary_contribution_receivable,Government,Norway,False,-1815.0,(1 815),False,0.0,-,True,-1815.0,(1 815),False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-receivable-3.38.1-y083,5,131.34,3.38.1,WVZ,voluntary_contribution_receivable,Government,Sweden,False,1213887.0,1 213 887,False,2063608.0,2 063 608,False,3277495.0,3 277 495,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-receivable-3.38.1-y083,6,140.8,3.38.1,WVZ,voluntary_contribution_receivable,Government,Total Government,True,1212072.0,1 212 072,False,2063608.0,2 063 608,False,3275680.0,3 275 680,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-receivable-3.38.1-y083,7,150.53,3.38.1,WVZ,voluntary_contribution_receivable,Government,Less: Discounting of Non-Current receivable,False,0.0,-,True,-91446.0,(91 446),False,-91446.0,(91 446),False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,273,2017-p273-voluntary-contribution-receivable-3.38.1-y083,8,159.99,3.38.1,WVZ,voluntary_contribution_receivable,Government,Total,True,1212072.0,1 212 072,False,1972162.0,1 972 162,False,3184234.0,3 184 234,False,,,,,,,,,,,,,,,,,,,,,
2017,1644706.0,277,2017-p277-other-transfer-allocation-contributions-3.39.1-y230,1,251.81,3.39.1,XES,other_transfer_allocation_contributions,,UNDP,False,,,,,,,315344.0,315 344,False,,,,,,,,,,241210.0,241 210,False,74134.0,74 134,False,,,,,,
2017,1644706.0,277,2017-p277-other-transfer-allocation-contributions-3.39.1-y230,2,262.73,3.39.1,XES,other_transfer_allocation_contributions,,UNEP,False,,,,,,,-63716.0,(63 716),False,,,,,,,,,,0.0,-,True,-63716.0,(63 716),False,,,,,,
2017,1644706.0,277,2017-p277-other-transfer-allocation-contributions-3.39.1-y230,3,273.65,3.39.1,XES,other_transfer_allocation_contributions,,World Bank,False,,,,,,,299600.0,299 600,False,,,,,,,,,,299600.0,299 600,False,,,False,,,,,,
2017,1644706.0,277,2017-p277-other-transfer-allocation-contributions-3.39.1-y230,4,284.18,3.39.1,XES,other_transfer_allocation_contributions,,Total,True,,,,,,,551228.0,551 228,False,,,,,,,,,,540810.0,540 810,False,10418.0,10 418,False,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,5,404.81,3.39.1,XES,voluntary_contribution,Government,Brazil,False,,,,,,,-100379.0,(100 379),False,0.0,-,True,0.0,-,True,-100379.0,(100 379),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,6,415.73,3.39.1,XES,voluntary_contribution,Government,Colombia,False,,,,,,,-370516.0,(370 516),False,129384.0,129 384,False,0.0,-,True,-499900.0,(499 900),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,7,426.65,3.39.1,XES,voluntary_contribution,Government,Germany,False,,,,,,,-8952.0,(8 952),False,0.0,-,True,0.0,-,True,-8952.0,(8 952),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,8,437.57,3.39.1,XES,voluntary_contribution,Government,Italy,False,,,,,,,16732414.0,16 732 414,False,16707727.0,16 707 727,False,0.0,-,True,24687.0,24 687,False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,9,448.48,3.39.1,XES,voluntary_contribution,Government,Japan,False,,,,,,,1515822.0,1 515 822,False,1515822.0,1 515 822,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,10,459.4,3.39.1,XES,voluntary_contribution,Government,Kazakhstan,False,,,,,,,-99373.0,(99 373),False,0.0,-,True,0.0,-,True,-99373.0,(99 373),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,11,470.32,3.39.1,XES,voluntary_contribution,Government,Netherlands,False,,,,,,,592417.0,592 417,False,592417.0,592 417,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,12,481.24,3.39.1,XES,voluntary_contribution,Government,Portugal,False,,,,,,,17422.0,17 422,False,17422.0,17 422,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,13,492.16,3.39.1,XES,voluntary_contribution,Government,Republic of Korea,False,,,,,,,2263865.0,2 263 865,False,2149314.0,2 149 314,False,114551.0,114 551,False,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,14,503.07,3.39.1,XES,voluntary_contribution,Government,Spain,False,,,,,,,-179662.0,(179 662),False,0.0,-,True,0.0,-,True,-179662.0,(179 662),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,15,513.99,3.39.1,XES,voluntary_contribution,Government,Switzerland,False,,,,,,,282952.0,282 952,False,558943.0,558 943,False,0.0,-,True,-275991.0,(275 991),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,16,524.91,3.39.1,XES,voluntary_contribution,Government,United Arab Emirates,False,,,,,,,-213560.0,(213 560),False,0.0,-,True,0.0,-,True,-213560.0,(213 560),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,17,535.83,3.39.1,XES,voluntary_contribution,Government,United Kingdom of Great Britain and Northern Ireland,False,,,,,,,18750.0,18 750,False,18750.0,18 750,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,18,546.59,3.39.1,XES,voluntary_contribution,Government,Total Government,True,,,,,,,20451200.0,20 451 200,False,21689779.0,21 689 779,False,114551.0,114 551,False,-1353130.0,(1 353 130),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,20,568.61,3.39.1,XES,voluntary_contribution,Others,Afilias Global Registry Services,False,,,,,,,20000.0,20 000,False,20000.0,20 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,21,579.53,3.39.1,XES,voluntary_contribution,Others,Amazon,False,,,,,,,15000.0,15 000,False,15000.0,15 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,22,590.45,3.39.1,XES,voluntary_contribution,Others,AT&T,False,,,,,,,50000.0,50 000,False,50000.0,50 000,False,0.0,-,True,0.0,-,True,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,23,601.37,3.39.1,XES,voluntary_contribution,Others,Emirates Identity Authority,False,,,,,,,-68828.0,(68 828),False,0.0,-,True,0.0,-,True,-68828.0,(68 828),False,,,,,,,,,,,,
2017,1644706.0,276,2017-p276-voluntary-contribution-3.39.1-y350,24,612.29,3.39.1,XES,voluntary_contribution,Others,European Union,False,,,,,,,2177645.0,2 177 645,False,2170914.0,2 170 914,False,0.0,-,True,6731.0,6 731,False,,,,,,,,,,,,
